customer_id,age,gender,city,join_date,loyalty_status
583,51,Female,Chennai,03-04-2021,Gold
584,23,Female,Mumbai,18-09-2020,Platinum
585,33,Male,Chennai,01-02-2020,Silver
586,59,Male,Bangalore,12-11-2020,Gold
587,42,Female,Bangalore,20-03-2020,Silver
588,62,Male,Bangalore,08-08-2020,Gold
589,59,Female,Pune,07-04-2019,Silver
590,51,Male,Hyderabad,30-05-2021,Platinum
591,54,Female,Chennai,15-11-2021,Silver
592,61,Female,Pune,03-06-2020,Platinum
593,20,Male,Chennai,16-12-2021,Silver
594,55,Male,Mumbai,26-05-2019,Silver
595,37,Male,Pune,30-04-2021,Platinum
596,42,Female,Mumbai,20-11-2019,Platinum
597,26,Male,Pune,30-11-2019,Gold
598,21,Male,Mumbai,09-05-2021,Silver
599,39,Female,Chennai,02-12-2021,Platinum
600,35,Female,Mumbai,13-05-2021,Gold
601,53,Female,Mumbai,25-06-2021,Platinum
602,55,Female,Bangalore,03-11-2019,Platinum
603,36,Male,Bangalore,09-10-2021,Gold
604,27,Female,Hyderabad,06-12-2019,Gold
605,38,Female,Bangalore,30-09-2021,Silver
606,37,Female,Chennai,14-11-2019,Gold
607,24,Male,Bangalore,24-06-2021,Gold
608,46,Female,Bangalore,06-12-2021,Silver
609,40,Male,Pune,29-04-2020,Gold
610,42,Male,Chennai,04-11-2020,Gold
611,23,Male,Pune,17-07-2020,Silver
612,61,Female,Hyderabad,12-08-2021,Gold
613,37,Female,Mumbai,05-08-2021,Silver
614,28,Female,Chennai,27-10-2020,Gold
615,48,Male,Chennai,19-04-2021,Silver
616,64,Female,Pune,10-04-2020,Silver
617,47,Male,Hyderabad,24-02-2021,Silver
618,43,Female,Pune,08-12-2020,Gold
619,46,Female,Mumbai,19-09-2019,Platinum
620,56,Male,Chennai,07-02-2021,Platinum
621,62,Male,Mumbai,14-02-2021,Silver
622,43,Female,Chennai,11-12-2019,Platinum
623,58,Female,Pune,24-10-2019,Silver
624,38,Female,Chennai,18-09-2019,Gold
625,41,Male,Pune,11-06-2021,Platinum
626,52,Male,Pune,05-12-2021,Platinum
627,47,Male,Mumbai,08-10-2019,Gold
628,62,Male,Mumbai,12-02-2020,Gold
629,26,Female,Hyderabad,18-04-2021,Platinum
630,27,Female,Mumbai,18-10-2021,Gold
631,56,Female,Pune,17-11-2020,Platinum
632,50,Female,Pune,25-11-2021,Gold
633,62,Male,Bangalore,06-11-2019,Silver
634,60,Female,Hyderabad,10-03-2020,Platinum
635,20,Female,Chennai,19-04-2019,Gold
636,24,Male,Bangalore,12-04-2021,Silver
637,50,Male,Mumbai,14-12-2020,Gold
638,47,Male,Chennai,07-12-2021,Gold
639,24,Female,Mumbai,04-06-2019,Silver
640,25,Male,Chennai,16-02-2021,Gold
641,47,Male,Pune,25-08-2020,Gold
642,48,Male,Mumbai,24-12-2019,Platinum
643,46,Female,Bangalore,28-02-2021,Silver
644,63,Male,Bangalore,16-08-2019,Gold
645,59,Male,Hyderabad,25-05-2019,Platinum
646,33,Male,Pune,22-07-2021,Gold
647,53,Female,Mumbai,09-05-2021,Gold
648,58,Male,Hyderabad,17-03-2020,Platinum
649,45,Female,Bangalore,08-12-2019,Platinum
650,30,Female,Pune,19-10-2020,Gold
651,18,Male,Hyderabad,22-03-2021,Platinum
652,22,Male,Pune,24-06-2021,Gold
653,38,Male,Mumbai,07-09-2021,Gold
654,60,Female,Pune,18-04-2019,Platinum
655,38,Female,Pune,26-11-2020,Platinum
656,25,Female,Chennai,20-08-2019,Gold
657,57,Male,Chennai,06-06-2019,Platinum
658,55,Male,Hyderabad,15-02-2021,Silver
659,33,Female,Bangalore,28-06-2021,Gold
660,62,Male,Pune,30-11-2020,Gold
661,56,Male,Pune,05-12-2020,Gold
662,29,Female,Pune,22-01-2020,Platinum
663,29,Male,Mumbai,12-03-2021,Silver
664,29,Female,Mumbai,07-04-2020,Silver
665,40,Male,Mumbai,15-08-2021,Silver
666,42,Female,Mumbai,31-01-2020,Gold
667,44,Female,Mumbai,14-07-2021,Silver
668,54,Male,Hyderabad,08-03-2021,Silver
669,35,Male,Pune,12-03-2021,Silver
670,47,Female,Pune,27-07-2020,Silver
671,54,Male,Chennai,31-10-2019,Platinum
672,41,Male,Mumbai,21-06-2020,Silver
673,45,Male,Hyderabad,03-03-2021,Silver
674,46,Female,Chennai,03-08-2019,Silver
675,46,Male,Hyderabad,01-06-2021,Platinum
676,55,Female,Pune,25-03-2020,Gold
677,28,Male,Hyderabad,21-09-2019,Silver
678,21,Female,Pune,20-03-2021,Platinum
679,52,Male,Chennai,12-01-2020,Gold
680,36,Female,Pune,25-06-2019,Platinum
681,24,Male,Mumbai,06-06-2019,Silver
682,35,Male,Hyderabad,21-04-2021,Silver
683,63,Female,Hyderabad,14-11-2019,Platinum
684,43,Female,Hyderabad,20-05-2020,Platinum
685,35,Female,Mumbai,26-09-2020,Silver
686,58,Male,Mumbai,23-07-2020,Platinum
687,35,Female,Mumbai,04-05-2019,Gold
688,38,Male,Bangalore,15-12-2019,Gold
689,58,Female,Bangalore,10-10-2019,Platinum
690,43,Male,Mumbai,10-09-2019,Silver
691,49,Female,Chennai,06-09-2019,Gold
692,39,Male,Pune,13-08-2019,Gold
693,39,Male,Bangalore,22-09-2021,Platinum
694,47,Male,Bangalore,26-05-2019,Silver
695,46,Female,Bangalore,26-04-2019,Gold
696,30,Male,Chennai,23-07-2021,Gold
697,23,Female,Chennai,09-10-2021,Gold
698,60,Male,Bangalore,22-11-2020,Platinum
699,37,Male,Mumbai,01-03-2020,Silver
700,63,Male,Bangalore,28-05-2021,Gold
701,22,Male,Pune,15-05-2021,Platinum
702,61,Female,Bangalore,24-12-2021,Platinum
703,39,Male,Mumbai,22-01-2020,Silver
704,48,Male,Hyderabad,05-12-2020,Silver
705,64,Male,Bangalore,15-02-2021,Gold
706,37,Male,Mumbai,01-11-2019,Silver
707,59,Male,Bangalore,07-07-2020,Platinum
708,18,Male,Mumbai,07-01-2021,Platinum
709,31,Male,Mumbai,11-04-2020,Platinum
710,46,Male,Bangalore,28-06-2019,Silver
711,26,Male,Pune,16-12-2019,Gold
712,40,Female,Chennai,14-10-2019,Silver
713,33,Female,Bangalore,22-04-2021,Platinum
714,56,Female,Bangalore,17-08-2019,Platinum
715,37,Male,Pune,20-04-2020,Platinum
716,30,Female,Chennai,11-03-2020,Silver
717,33,Female,Mumbai,08-09-2021,Silver
718,49,Male,Pune,06-07-2019,Silver
719,41,Female,Hyderabad,01-12-2020,Platinum
720,44,Female,Pune,02-02-2020,Silver
721,48,Male,Bangalore,10-05-2020,Silver
722,18,Female,Hyderabad,22-11-2021,Silver
723,43,Female,Pune,08-11-2019,Gold
724,45,Female,Bangalore,17-03-2020,Platinum
725,52,Male,Chennai,08-10-2021,Gold
726,23,Male,Hyderabad,01-07-2020,Gold
727,43,Male,Chennai,17-01-2020,Gold
728,64,Male,Bangalore,26-04-2021,Silver
729,45,Male,Mumbai,15-04-2020,Platinum
730,21,Female,Hyderabad,01-09-2021,Silver
731,63,Male,Bangalore,18-07-2021,Gold
732,40,Female,Hyderabad,17-12-2020,Silver
733,65,Female,Bangalore,04-11-2019,Silver
734,39,Female,Chennai,14-07-2020,Silver
735,34,Male,Mumbai,22-09-2020,Platinum
736,41,Male,Mumbai,06-08-2019,Platinum
737,28,Female,Hyderabad,15-04-2021,Silver
738,54,Male,Hyderabad,05-12-2019,Platinum
739,18,Male,Bangalore,26-04-2021,Silver
740,48,Female,Mumbai,04-06-2019,Silver
741,29,Male,Pune,02-10-2019,Platinum
742,65,Female,Hyderabad,06-02-2021,Silver
743,44,Female,Chennai,09-09-2019,Silver
744,54,Female,Bangalore,05-08-2020,Platinum
745,21,Male,Hyderabad,01-10-2019,Platinum
746,20,Female,Bangalore,18-07-2019,Gold
747,36,Female,Chennai,05-10-2021,Platinum
748,47,Male,Chennai,10-06-2021,Gold
749,54,Female,Pune,28-04-2021,Gold
750,41,Female,Hyderabad,13-12-2019,Platinum
751,33,Male,Bangalore,23-05-2019,Gold
752,19,Male,Pune,12-01-2021,Platinum
753,62,Male,Chennai,31-12-2021,Platinum
754,42,Female,Bangalore,05-06-2021,Platinum
755,33,Female,Mumbai,23-04-2019,Silver
756,27,Female,Bangalore,18-11-2021,Silver
757,51,Female,Chennai,19-09-2020,Platinum
758,23,Male,Pune,18-08-2021,Platinum
759,43,Male,Pune,30-05-2020,Silver
760,45,Male,Hyderabad,09-03-2021,Gold
761,38,Female,Chennai,10-02-2021,Gold
762,35,Male,Bangalore,11-05-2019,Silver
763,26,Male,Hyderabad,15-09-2021,Silver
764,46,Female,Chennai,11-11-2020,Silver
765,52,Female,Hyderabad,26-09-2020,Gold
766,47,Female,Bangalore,01-10-2021,Silver
767,61,Female,Pune,21-11-2021,Silver
768,38,Male,Bangalore,04-01-2020,Silver
769,40,Female,Pune,12-11-2021,Platinum
770,37,Female,Hyderabad,01-12-2021,Gold
771,46,Male,Bangalore,15-09-2020,Silver
772,26,Male,Bangalore,30-10-2021,Silver
773,26,Male,Mumbai,16-12-2020,Platinum
774,58,Male,Pune,11-05-2020,Gold
775,22,Male,Bangalore,13-06-2021,Platinum
776,46,Male,Bangalore,20-06-2019,Gold
777,25,Male,Mumbai,11-11-2021,Silver
778,54,Female,Mumbai,11-08-2020,Silver
779,42,Female,Hyderabad,04-01-2021,Silver
780,29,Female,Chennai,02-10-2020,Silver
781,20,Male,Chennai,09-08-2020,Gold
782,53,Female,Bangalore,04-10-2021,Gold
783,42,Male,Mumbai,11-06-2021,Platinum
784,51,Male,Pune,11-10-2019,Silver
785,42,Female,Mumbai,23-06-2020,Gold
786,40,Female,Mumbai,31-03-2021,Silver
787,19,Female,Pune,22-05-2021,Silver
788,35,Male,Mumbai,08-07-2020,Gold
789,55,Male,Hyderabad,21-09-2021,Silver
790,60,Male,Chennai,04-07-2020,Platinum
791,21,Male,Pune,19-08-2019,Gold
792,40,Male,Hyderabad,04-05-2021,Platinum
793,38,Female,Pune,04-12-2021,Platinum
794,62,Female,Pune,03-06-2020,Silver
795,54,Male,Mumbai,25-06-2020,Gold
796,29,Female,Bangalore,01-10-2021,Silver
797,32,Male,Bangalore,11-07-2020,Gold
798,18,Female,Pune,09-06-2021,Silver
799,39,Male,Chennai,02-11-2021,Silver
800,27,Male,Bangalore,19-08-2019,Platinum
801,41,Male,Chennai,11-01-2020,Platinum
802,43,Male,Chennai,26-02-2021,Gold
803,26,Male,Mumbai,14-10-2019,Platinum
804,49,Female,Hyderabad,08-01-2020,Platinum
805,62,Female,Hyderabad,20-02-2020,Platinum
806,29,Female,Chennai,12-12-2019,Platinum
807,36,Male,Hyderabad,17-12-2019,Silver
808,62,Female,Pune,29-11-2021,Silver
809,56,Female,Pune,20-05-2021,Platinum
810,54,Male,Mumbai,10-08-2021,Gold
811,65,Male,Hyderabad,11-01-2021,Gold
812,28,Male,Chennai,01-10-2020,Silver
813,34,Male,Hyderabad,23-01-2020,Silver
814,40,Female,Bangalore,26-12-2019,Silver
815,21,Female,Mumbai,13-12-2019,Gold
816,28,Female,Mumbai,14-07-2019,Gold
817,40,Female,Bangalore,06-09-2019,Gold
818,54,Male,Hyderabad,26-09-2020,Silver
819,20,Female,Bangalore,09-02-2021,Gold
820,24,Male,Chennai,11-07-2021,Gold
821,28,Male,Pune,13-05-2019,Silver
822,39,Female,Bangalore,17-10-2020,Platinum
823,28,Female,Hyderabad,08-11-2021,Silver
824,39,Male,Hyderabad,08-11-2020,Platinum
825,53,Female,Chennai,03-03-2021,Silver
826,24,Male,Mumbai,26-05-2020,Platinum
827,49,Male,Bangalore,28-12-2020,Silver
828,45,Male,Chennai,11-09-2019,Platinum
829,58,Female,Hyderabad,24-09-2021,Silver
830,31,Male,Chennai,07-04-2019,Silver
831,48,Male,Chennai,21-10-2019,Gold
832,48,Female,Chennai,30-09-2021,Platinum
833,52,Female,Hyderabad,18-12-2020,Gold
834,41,Male,Mumbai,17-11-2021,Gold
835,46,Female,Chennai,15-05-2021,Gold
836,54,Male,Hyderabad,23-11-2019,Platinum
837,60,Male,Bangalore,17-02-2020,Gold
838,52,Female,Pune,14-05-2021,Platinum
839,21,Female,Pune,30-10-2020,Platinum
840,61,Female,Pune,14-07-2019,Silver
841,48,Female,Bangalore,23-11-2020,Platinum
842,20,Male,Bangalore,05-05-2019,Gold
843,29,Male,Hyderabad,27-09-2019,Silver
844,26,Male,Mumbai,13-10-2021,Platinum
845,45,Male,Hyderabad,31-08-2019,Platinum
846,34,Female,Bangalore,04-10-2021,Gold
847,53,Female,Pune,02-02-2021,Gold
848,51,Female,Bangalore,19-10-2019,Platinum
849,57,Female,Bangalore,03-11-2020,Silver
850,27,Male,Bangalore,04-06-2020,Silver
851,36,Female,Mumbai,06-04-2021,Gold
852,59,Female,Pune,18-04-2020,Gold
853,20,Male,Chennai,15-11-2020,Silver
854,57,Female,Bangalore,22-11-2020,Gold
855,62,Male,Bangalore,30-11-2019,Gold
856,35,Female,Bangalore,21-01-2021,Gold
857,37,Female,Mumbai,07-08-2019,Platinum
858,61,Male,Hyderabad,17-08-2021,Gold
859,65,Female,Chennai,01-04-2021,Platinum
860,44,Male,Hyderabad,06-10-2020,Silver
861,44,Female,Pune,28-07-2019,Gold
862,21,Male,Bangalore,17-02-2021,Platinum
863,50,Female,Hyderabad,25-10-2019,Platinum
864,54,Male,Hyderabad,18-06-2021,Silver
865,21,Male,Bangalore,21-09-2020,Silver
866,41,Male,Chennai,20-12-2020,Gold
867,50,Female,Bangalore,04-02-2020,Silver
868,33,Female,Mumbai,03-05-2020,Gold
869,29,Female,Pune,16-06-2020,Gold
870,40,Male,Chennai,27-11-2019,Platinum
871,23,Female,Bangalore,02-12-2020,Silver
872,28,Male,Hyderabad,10-03-2020,Silver
873,61,Male,Chennai,05-03-2020,Gold
874,50,Male,Bangalore,03-09-2020,Silver
875,59,Male,Pune,04-10-2019,Silver
876,32,Female,Pune,30-09-2019,Gold
877,63,Female,Mumbai,30-06-2019,Gold
878,40,Female,Chennai,23-05-2021,Gold
879,37,Female,Pune,19-09-2021,Silver
880,50,Female,Pune,10-03-2020,Platinum
881,56,Female,Chennai,01-02-2020,Silver
882,48,Male,Chennai,24-03-2021,Platinum
883,38,Female,Chennai,01-03-2020,Platinum
884,59,Female,Hyderabad,01-08-2021,Platinum
885,33,Male,Pune,14-11-2020,Platinum
886,38,Male,Bangalore,01-03-2020,Gold
887,36,Female,Mumbai,13-11-2020,Gold
888,65,Male,Pune,07-01-2020,Platinum
889,30,Female,Hyderabad,30-01-2020,Platinum
890,58,Female,Chennai,31-07-2020,Gold
891,28,Male,Chennai,24-09-2021,Gold
892,26,Female,Pune,12-11-2019,Silver
893,61,Female,Bangalore,19-05-2021,Gold
894,32,Female,Mumbai,17-10-2019,Gold
895,41,Female,Pune,06-03-2021,Gold
896,25,Female,Bangalore,29-07-2019,Platinum
897,55,Male,Mumbai,06-07-2019,Silver
898,50,Male,Mumbai,08-07-2020,Gold
899,44,Male,Hyderabad,14-08-2021,Silver
900,39,Female,Pune,02-07-2019,Gold
901,27,Female,Hyderabad,27-10-2019,Silver
902,49,Female,Hyderabad,15-02-2021,Platinum
903,21,Male,Mumbai,27-03-2021,Silver
904,28,Male,Mumbai,20-10-2019,Silver
905,26,Female,Mumbai,14-11-2020,Gold
906,48,Female,Bangalore,24-11-2021,Platinum
907,30,Female,Bangalore,03-07-2019,Gold
908,51,Male,Bangalore,09-02-2020,Silver
909,58,Male,Hyderabad,22-01-2020,Gold
910,37,Male,Bangalore,05-12-2020,Platinum
911,55,Female,Hyderabad,27-10-2021,Silver
912,37,Female,Mumbai,18-12-2019,Platinum
913,56,Female,Mumbai,07-07-2019,Platinum
914,26,Female,Mumbai,30-12-2020,Silver
915,28,Female,Bangalore,13-05-2021,Silver
916,64,Male,Hyderabad,12-12-2019,Silver
917,55,Male,Bangalore,22-12-2020,Platinum
918,59,Male,Mumbai,19-07-2019,Platinum
919,34,Male,Pune,13-11-2021,Platinum
920,24,Male,Bangalore,26-01-2020,Silver
921,44,Female,Mumbai,28-08-2021,Platinum
922,34,Female,Hyderabad,05-06-2021,Platinum
923,61,Male,Chennai,28-10-2020,Platinum
924,24,Female,Pune,21-04-2020,Platinum
925,26,Female,Bangalore,27-07-2020,Platinum
926,57,Male,Chennai,07-09-2021,Silver
927,49,Male,Pune,11-06-2021,Gold
928,51,Male,Chennai,12-01-2020,Gold
929,36,Male,Bangalore,19-06-2020,Gold
930,31,Female,Chennai,06-05-2021,Silver
931,18,Male,Bangalore,30-08-2019,Platinum
932,60,Female,Hyderabad,05-05-2019,Silver
933,50,Male,Bangalore,20-06-2019,Gold
934,59,Male,Mumbai,07-04-2019,Gold
935,34,Female,Bangalore,21-09-2021,Silver
936,20,Female,Chennai,04-10-2019,Platinum
937,38,Female,Bangalore,26-09-2021,Silver
938,18,Male,Hyderabad,30-01-2021,Gold
939,46,Female,Bangalore,16-12-2020,Gold
940,29,Male,Mumbai,18-11-2020,Gold
941,35,Female,Mumbai,05-10-2019,Gold
942,59,Male,Bangalore,19-08-2021,Platinum
943,64,Male,Hyderabad,17-09-2021,Gold
944,55,Female,Pune,07-02-2020,Gold
945,29,Female,Chennai,15-04-2020,Silver
946,61,Male,Mumbai,04-06-2019,Gold
947,25,Female,Mumbai,15-11-2021,Silver
948,34,Female,Bangalore,11-01-2020,Platinum
949,51,Male,Chennai,19-07-2020,Platinum
950,62,Male,Mumbai,24-02-2020,Platinum
951,33,Female,Chennai,22-02-2020,Platinum
952,59,Female,Hyderabad,26-08-2019,Platinum
953,57,Male,Bangalore,14-03-2020,Silver
954,50,Female,Mumbai,26-07-2019,Silver
955,22,Female,Chennai,30-04-2021,Gold
956,35,Male,Pune,18-05-2021,Platinum
957,59,Female,Mumbai,18-09-2019,Silver
958,23,Female,Mumbai,04-10-2019,Platinum
959,46,Male,Mumbai,01-10-2020,Gold
960,25,Female,Bangalore,18-09-2021,Gold
961,44,Male,Pune,18-06-2020,Silver
962,23,Female,Pune,05-06-2020,Silver
963,59,Female,Chennai,25-12-2020,Silver
964,32,Female,Chennai,07-06-2020,Platinum
965,56,Female,Chennai,30-12-2019,Gold
966,25,Male,Hyderabad,30-12-2021,Gold
967,40,Female,Pune,16-07-2020,Gold
968,62,Male,Bangalore,28-06-2019,Silver
969,49,Male,Mumbai,14-09-2021,Gold
970,57,Male,Hyderabad,31-08-2021,Gold
971,31,Female,Hyderabad,30-12-2019,Gold
972,24,Female,Bangalore,29-05-2019,Platinum
973,61,Male,Mumbai,20-09-2020,Platinum
974,55,Male,Mumbai,28-12-2021,Platinum
975,65,Male,Pune,20-05-2019,Gold
976,55,Female,Pune,25-10-2019,Silver
977,62,Male,Hyderabad,17-09-2021,Gold
978,60,Female,Pune,14-07-2019,Gold
979,44,Male,Chennai,20-11-2020,Gold
980,36,Female,Hyderabad,13-08-2021,Gold
981,56,Female,Pune,04-08-2019,Gold
982,63,Male,Hyderabad,01-06-2021,Platinum
983,63,Female,Chennai,03-06-2019,Platinum
984,26,Male,Pune,25-06-2020,Platinum
985,58,Female,Bangalore,14-11-2019,Gold
986,53,Female,Pune,27-05-2020,Platinum
987,63,Female,Pune,15-03-2021,Gold
988,18,Male,Bangalore,07-12-2020,Silver
989,21,Male,Hyderabad,03-04-2021,Silver
990,36,Female,Hyderabad,26-08-2019,Silver
991,62,Female,Hyderabad,22-11-2019,Platinum
992,20,Female,Mumbai,19-09-2021,Platinum
993,61,Male,Pune,29-11-2020,Silver
994,50,Female,Bangalore,29-05-2019,Gold
995,42,Female,Chennai,18-04-2019,Platinum
996,21,Male,Chennai,08-06-2021,Platinum
997,46,Male,Chennai,20-11-2019,Platinum
998,52,Male,Hyderabad,06-03-2021,Gold
999,29,Male,Hyderabad,22-04-2019,Silver
1000,65,Male,Mumbai,21-11-2021,Gold
1001,35,Female,Hyderabad,21-07-2021,Platinum
1002,34,Male,Chennai,11-09-2020,Platinum
1003,27,Male,Hyderabad,27-05-2019,Gold
1004,56,Male,Pune,22-08-2019,Platinum
1005,37,Female,Pune,17-06-2020,Gold
1006,22,Female,Pune,21-05-2021,Silver
1007,51,Male,Pune,22-07-2021,Gold
1008,52,Female,Bangalore,09-01-2021,Silver
1009,31,Female,Chennai,28-12-2020,Gold
1010,31,Female,Pune,11-09-2019,Platinum
1011,18,Male,Chennai,02-10-2020,Silver
1012,59,Male,Bangalore,03-02-2020,Gold
1013,42,Male,Mumbai,14-04-2021,Platinum
1014,64,Female,Bangalore,13-06-2019,Platinum
1015,41,Female,Mumbai,18-11-2021,Gold
1016,59,Male,Chennai,24-07-2020,Silver
1017,24,Male,Pune,04-07-2020,Silver
1018,58,Male,Hyderabad,15-02-2020,Platinum
1019,31,Female,Bangalore,05-06-2021,Platinum
1020,62,Female,Bangalore,29-11-2019,Platinum
1021,27,Male,Mumbai,29-12-2019,Gold
1022,20,Male,Bangalore,07-11-2021,Silver
1023,34,Male,Pune,13-09-2019,Silver
1024,34,Female,Mumbai,27-09-2020,Platinum
1025,43,Female,Chennai,15-12-2021,Gold
1026,61,Male,Pune,26-12-2021,Platinum
1027,64,Male,Pune,16-11-2021,Platinum
1028,22,Female,Pune,15-09-2021,Gold
1029,61,Female,Pune,05-10-2021,Gold
1030,46,Female,Mumbai,13-09-2019,Platinum
1031,19,Female,Hyderabad,04-07-2020,Silver
1032,26,Female,Pune,05-03-2021,Platinum
1033,27,Female,Chennai,27-04-2019,Silver
1034,53,Male,Bangalore,20-11-2021,Silver
1035,54,Female,Pune,20-06-2020,Silver
1036,37,Male,Chennai,30-05-2021,Gold
1037,59,Male,Hyderabad,27-06-2021,Silver
1038,57,Female,Hyderabad,06-09-2021,Silver
1039,60,Male,Pune,16-09-2020,Platinum
1040,53,Male,Chennai,14-02-2020,Silver
1041,34,Male,Hyderabad,20-12-2019,Platinum
1042,49,Female,Chennai,23-08-2021,Platinum
1043,59,Male,Bangalore,16-03-2021,Platinum
1044,22,Male,Chennai,22-08-2020,Gold
1045,39,Female,Pune,29-07-2021,Platinum
1046,54,Female,Chennai,26-04-2019,Gold
1047,28,Male,Chennai,24-04-2021,Silver
1048,63,Female,Chennai,25-08-2019,Gold
1049,26,Female,Mumbai,15-09-2020,Gold
1050,40,Female,Mumbai,16-06-2020,Silver
1051,29,Male,Chennai,06-08-2019,Silver
1052,52,Male,Chennai,12-12-2019,Platinum
1053,22,Male,Bangalore,16-08-2019,Platinum
1054,58,Male,Pune,19-05-2020,Gold
1055,55,Male,Bangalore,16-06-2020,Gold
1056,52,Female,Hyderabad,23-12-2020,Gold
1057,32,Female,Hyderabad,13-09-2020,Platinum
1058,50,Male,Mumbai,25-12-2020,Platinum
1059,18,Male,Pune,01-02-2020,Silver
1060,50,Male,Mumbai,22-07-2021,Silver
1061,54,Male,Mumbai,16-05-2019,Gold
1062,20,Male,Mumbai,09-05-2021,Silver
1063,34,Female,Hyderabad,19-11-2021,Platinum
1064,31,Female,Mumbai,08-09-2020,Gold
1065,20,Male,Chennai,18-09-2021,Platinum
1066,51,Female,Chennai,19-05-2020,Platinum
1067,54,Male,Mumbai,03-03-2020,Gold
1068,41,Male,Pune,19-04-2021,Gold
1069,32,Female,Chennai,18-09-2019,Gold
1070,49,Female,Pune,26-12-2021,Platinum
1071,26,Female,Hyderabad,11-05-2021,Silver
1072,50,Female,Hyderabad,01-08-2021,Silver
1073,28,Female,Pune,29-12-2019,Silver
1074,60,Male,Mumbai,24-09-2019,Gold
1075,64,Male,Mumbai,10-02-2020,Gold
1076,48,Male,Pune,20-07-2021,Platinum
1077,44,Male,Hyderabad,18-11-2021,Silver
1078,54,Male,Hyderabad,28-03-2020,Platinum
1079,20,Male,Bangalore,15-07-2021,Gold
1080,29,Female,Pune,15-04-2019,Platinum
1081,58,Male,Chennai,08-05-2019,Silver
1082,31,Female,Pune,06-09-2020,Gold
1083,28,Male,Mumbai,26-04-2020,Silver
1084,55,Male,Pune,26-02-2020,Platinum
1085,34,Male,Chennai,02-06-2019,Gold
1086,56,Male,Hyderabad,10-12-2020,Gold
1087,26,Male,Bangalore,08-06-2021,Platinum
1088,50,Female,Hyderabad,21-04-2020,Silver
1089,29,Female,Pune,27-04-2020,Silver
1090,52,Male,Bangalore,26-08-2020,Platinum
1091,26,Male,Mumbai,16-07-2020,Gold
1092,41,Male,Pune,19-10-2020,Silver
1093,48,Female,Chennai,08-05-2020,Platinum
1094,62,Male,Mumbai,17-08-2021,Gold
1095,48,Male,Bangalore,17-03-2021,Platinum
1096,52,Female,Chennai,22-06-2021,Silver
1097,63,Male,Pune,15-07-2020,Silver
1098,51,Male,Mumbai,02-03-2020,Silver
1099,62,Female,Mumbai,27-12-2020,Silver
1100,27,Female,Pune,17-04-2021,Gold
1101,52,Female,Pune,23-12-2020,Platinum
1102,35,Female,Hyderabad,04-11-2020,Platinum
1103,53,Female,Hyderabad,18-12-2020,Platinum
1104,53,Female,Chennai,21-02-2021,Platinum
1105,40,Female,Hyderabad,10-08-2019,Platinum
1106,25,Male,Mumbai,23-10-2019,Platinum
1107,28,Male,Hyderabad,30-07-2020,Gold
1108,39,Male,Hyderabad,29-11-2020,Platinum
1109,18,Male,Hyderabad,06-09-2020,Platinum
1110,45,Male,Bangalore,07-04-2021,Silver
1111,41,Male,Pune,24-11-2021,Platinum
1112,42,Female,Pune,01-03-2020,Platinum
1113,36,Male,Hyderabad,17-03-2020,Gold
1114,46,Male,Hyderabad,15-08-2019,Platinum
1115,51,Female,Hyderabad,28-11-2021,Platinum
1116,50,Male,Pune,12-07-2021,Platinum
1117,20,Female,Hyderabad,02-03-2020,Silver
1118,28,Male,Chennai,26-10-2019,Gold
1119,40,Female,Mumbai,11-05-2020,Silver
1120,51,Male,Bangalore,05-06-2019,Silver
1121,53,Female,Pune,10-06-2019,Platinum
1122,40,Female,Chennai,15-05-2021,Platinum
1123,30,Female,Mumbai,23-05-2020,Silver
1124,34,Male,Mumbai,01-08-2020,Silver
1125,53,Male,Pune,06-03-2021,Gold
1126,25,Female,Pune,22-09-2019,Platinum
1127,34,Female,Mumbai,04-06-2020,Gold
1128,33,Female,Mumbai,04-02-2020,Gold
1129,55,Male,Mumbai,04-09-2021,Gold
1130,22,Female,Hyderabad,08-02-2020,Platinum
1131,32,Female,Mumbai,29-04-2019,Gold
1132,51,Male,Chennai,22-04-2021,Gold
1133,23,Female,Chennai,16-10-2021,Platinum
1134,29,Female,Chennai,04-01-2021,Silver
1135,54,Female,Hyderabad,08-05-2019,Platinum
1136,61,Male,Mumbai,09-12-2019,Silver
1137,33,Male,Chennai,04-06-2021,Silver
1138,30,Male,Pune,02-01-2021,Silver
1139,24,Male,Bangalore,09-02-2020,Platinum
1140,49,Male,Pune,27-04-2019,Silver
1141,48,Female,Pune,13-02-2021,Gold
1142,54,Female,Mumbai,28-06-2021,Platinum
1143,35,Female,Hyderabad,25-11-2019,Platinum
1144,26,Male,Pune,06-10-2019,Gold
1145,48,Male,Pune,11-01-2021,Gold
1146,61,Male,Mumbai,08-04-2019,Silver
1147,62,Female,Chennai,27-01-2020,Silver
1148,18,Male,Mumbai,17-05-2020,Silver
1149,38,Female,Pune,03-08-2019,Gold
1150,29,Female,Hyderabad,01-04-2021,Gold
1151,57,Female,Chennai,27-06-2021,Gold
1152,45,Male,Mumbai,15-01-2020,Gold
1153,41,Female,Chennai,27-09-2020,Silver
1154,54,Male,Pune,30-01-2020,Silver
1155,24,Female,Hyderabad,12-06-2020,Gold
1156,42,Male,Hyderabad,05-10-2019,Platinum
1157,27,Female,Bangalore,05-07-2021,Gold
1158,49,Male,Pune,04-07-2020,Platinum
1159,38,Female,Chennai,20-04-2021,Platinum
1160,54,Male,Mumbai,22-09-2021,Platinum
